#FILE:                        13WaT18 20 K min air 7.2.2007.dsu
#FORMAT:                      NETZSCH4                         
#IDENTITY:                    13WaT18 20 K min air             
#DECIMAL:                     POINT                            
#SEPARATOR:                   SEMICOLON                        
#MTYPE:                       DSC                              
#INSTRUMENT:                  NETZSCH STA 449C                 
#PROJECT:                     vtt                              
#DATE/TIME:                   7.2.2007 8:22:58                 
#CORR. FILE:                  correction 20Kmin air 800 C.bsu  
#LABORATORY:                  EO                               
#OPERATOR:                    TL                               
#REMARK:                                                       
#SAMPLE:                      13WaT18                          
#SAMPLE MASS /mg:             12.498                           
#MATERIAL:                    Empty crucibles                  
#REFERENCE:                   al2o3                            
#REFERENCE MASS /mg:          40.312                           
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3                 
#SAMPLE CRUCIBLE MASS /mg:    0.000                            
#REFERENCE CRUCIBLE MASS /mg: 0.000                            
#PROTECTIVE GAS:              N2                               
#PURGE GAS 1:                 air                              
#FLOW RATE 1 /(ml/min):       40                               
#PURGE GAS 2:                                                  
#FLOW RATE 2:                                                  
#DSC RANGE /æm:               5000                             
#TG RANGE /æm:                5000                             
#CORR. CODE:                  020                              
#EXO:                         +1                               
#RANGE:                       20.0/20.00(K/min)/800.0          
#SEGMENT:                     S1/1                             

##Temp./øC;DSC/(mW/mg)
332.80000;     4.69051
333.80000;     4.75481
334.80000;     4.82079
335.80000;     4.88968
336.80000;     4.96011
337.80000;     5.02971
338.80000;     5.09914
339.80000;     5.16772
340.80000;     5.22946
341.80000;     5.29275
342.80000;     5.34650
343.80000;     5.39792
344.80000;     5.44267
345.80000;     5.47494
346.80000;     5.49915
347.80000;     5.51242
348.80000;     5.51444
349.80000;     5.49976
350.80000;     5.46934
351.80000;     5.41762
352.80000;     5.34040
353.80000;     5.23597
354.80000;     5.08133
355.80000;     4.86070
356.80000;     4.48202
357.80000;     3.95306
358.80000;     4.13461
359.80000;     4.35583
360.80000;     4.52777
361.80000;     4.67119
362.80000;     4.80857
363.80000;     4.94187
364.80000;     5.07271
365.80000;     5.19542
366.80000;     5.30797
367.80000;     5.41301
368.80000;     5.50371
369.80000;     5.58682
370.80000;     5.65733
371.80000;     5.72264
372.80000;     5.78153
373.80000;     5.83289
374.80000;     5.88429
375.80000;     5.93105
376.80000;     5.97909
377.80000;     6.02512
378.80000;     6.06974
379.80000;     6.11359
380.80000;     6.15553
381.80000;     6.19545
382.80000;     6.23097
383.80000;     6.26585
384.80000;     6.29752
385.80000;     6.32364
386.80000;     6.35113
387.80000;     6.37433
388.80000;     6.39657
389.80000;     6.41793
390.80000;     6.43852
391.80000;     6.45818
392.80000;     6.47695
393.80000;     6.49542
394.80000;     6.51420
395.80000;     6.53337
396.80000;     6.55160
397.80000;     6.56924
398.80000;     6.58758
399.80000;     6.60501
400.80000;     6.62148
401.80000;     6.63649
402.80000;     6.65329
403.80000;     6.66781
404.80000;     6.68292
405.80000;     6.69753
406.80000;     6.71249
407.80000;     6.72842
408.80000;     6.74298
409.80000;     6.75969
410.80000;     6.77551
411.80000;     6.79207
412.80000;     6.80853
413.80000;     6.82506
414.80000;     6.84204
415.80000;     6.85902
416.80000;     6.87758
417.80000;     6.89536
418.80000;     6.91354
419.80000;     6.93317
420.80000;     6.95160
421.80000;     6.97135
422.80000;     6.99254
423.80000;     7.01412
424.80000;     7.03548
425.80000;     7.05779
426.80000;     7.08045
427.80000;     7.10438
428.80000;     7.12910
429.80000;     7.15405
430.80000;     7.18063
431.80000;     7.20620
432.80000;     7.23267
433.80000;     7.26092
434.80000;     7.28964
435.80000;     7.31878
436.80000;     7.34912
437.80000;     7.37844
438.80000;     7.41160
439.80000;     7.44338
440.80000;     7.47636
441.80000;     7.51058
442.80000;     7.54481
443.80000;     7.58026
444.80000;     7.61589
445.80000;     7.65132
446.80000;     7.68883
447.80000;     7.72584
448.80000;     7.76880
449.80000;     7.81091
450.80000;     7.85440
451.80000;     7.89676
452.80000;     7.93795
453.80000;     7.98181
454.80000;     8.02839
455.80000;     8.07518
456.80000;     8.12180
457.80000;     8.16814
458.80000;     8.21590
459.80000;     8.26462
460.80000;     8.31975
461.80000;     8.37674
462.80000;     8.43298
463.80000;     8.49012
464.80000;     8.55035
465.80000;     8.61165
466.80000;     8.67485
467.80000;     8.73895
468.80000;     8.80258
469.80000;     8.87075
470.80000;     8.94041
471.80000;     9.01039
472.80000;     9.08336
473.80000;     9.15503
474.80000;     9.22631
475.80000;     9.29490
476.80000;     9.35899
477.80000;     9.41864
478.80000;     9.47450
479.80000;     9.52332
480.80000;     9.56938
481.80000;     9.60776
482.80000;     9.64086
483.80000;     9.66888
484.80000;     9.69176
485.80000;     9.71058
486.80000;     9.72555
487.80000;     9.73919
488.80000;     9.75223
489.80000;     9.76403
490.80000;     9.77320
491.80000;     9.78284
492.80000;     9.78984
493.80000;     9.79920
494.80000;     9.80577
495.80000;     9.81144
496.80000;     9.81723
497.80000;     9.82123
498.80000;     9.82566
499.80000;     9.82795
500.80000;     9.83110
501.80000;     9.83136
502.80000;     9.83158
503.80000;     9.83189
504.80000;     9.83158
505.80000;     9.83115
506.80000;     9.82952
507.80000;     9.82655
508.80000;     9.82222
509.80000;     9.81671
510.80000;     9.80792
511.80000;     9.79966
512.80000;     9.78936
513.80000;     9.77929
514.80000;     9.77034
515.80000;     9.75958
516.80000;     9.74693
517.80000;     9.73389
518.80000;     9.71647
519.80000;     9.69604
520.80000;     9.67551
521.80000;     9.65147
