#FILE:                        13WaT18 2 K min N2 15.2.2007.dsu
#FORMAT:                      NETZSCH4                        
#IDENTITY:                    13 WaT18 2 K min N2             
#DECIMAL:                     POINT                           
#SEPARATOR:                   SEMICOLON                       
#MTYPE:                       DSC                             
#INSTRUMENT:                  NETZSCH STA 449C                
#PROJECT:                     vtt                             
#DATE/TIME:                   15.2.2007 12:04:57              
#CORR. FILE:                  correction 2K min N2 800 C.bsu  
#LABORATORY:                  EO                              
#OPERATOR:                    TL                              
#REMARK:                                                      
#SAMPLE:                      13 WaT18                        
#SAMPLE MASS /mg:             12.065                          
#MATERIAL:                    Empty crucibles                 
#REFERENCE:                   al2o3                           
#REFERENCE MASS /mg:          40.312                          
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3                
#SAMPLE CRUCIBLE MASS /mg:    0.000                           
#REFERENCE CRUCIBLE MASS /mg: 0.000                           
#PROTECTIVE GAS:              N2                              
#PURGE GAS 1:                 air                             
#FLOW RATE 1 /(ml/min):       40                              
#PURGE GAS 2:                 N2                              
#FLOW RATE 2:                                                 
#DSC RANGE /æm:               5000                            
#TG RANGE /æm:                5000                            
#CORR. CODE:                  020                             
#EXO:                         +1                              
#RANGE:                       20.0/2.00(K/min)/800.0          
#SEGMENT:                     S1/2                            

##Temp./øC;DSC/(mW/mg)
651.85012;     0.55706
652.85012;     0.55459
653.85012;     0.55280
654.85012;     0.55095
655.85012;     0.55065
656.85012;     0.54915
657.85012;     0.54948
658.85012;     0.54746
659.85012;     0.54751
660.85012;     0.54612
661.85012;     0.54568
662.85012;     0.54606
663.85012;     0.54647
664.85012;     0.54728
665.85012;     0.54811
666.85012;     0.54915
667.85012;     0.55013
668.85012;     0.55185
669.85012;     0.55362
670.85012;     0.55377
671.85012;     0.55465
672.85012;     0.55751
673.85012;     0.55881
674.85012;     0.56002
675.85012;     0.56319
676.85012;     0.56435
677.85012;     0.56765
678.85012;     0.56922
679.85012;     0.57266
680.85012;     0.57705
681.85012;     0.57970
682.85012;     0.58310
683.85012;     0.58727
684.85012;     0.58930
685.85012;     0.59402
686.85012;     0.59734
687.85012;     0.60330
688.85012;     0.60844
689.85012;     0.61302
690.85012;     0.61840
691.85012;     0.62363
692.85012;     0.62811
693.85012;     0.63466
694.85012;     0.63931
695.85012;     0.64605
696.85012;     0.65231
697.85012;     0.65779
698.85012;     0.66424
699.85012;     0.67121
700.85012;     0.67738
701.85012;     0.68400
702.85012;     0.69115
703.85012;     0.69546
704.85012;     0.70383
705.85012;     0.71207
706.85012;     0.72005
707.85012;     0.72768
708.85012;     0.73569
709.85012;     0.74473
710.85012;     0.75129
711.85012;     0.75959
712.85012;     0.76824
713.85012;     0.77802
714.85012;     0.78748
715.85012;     0.79692
716.85012;     0.80802
717.85012;     0.81766
718.85012;     0.82741
719.85012;     0.83809
720.85012;     0.84632
721.85012;     0.85600
722.85012;     0.86703
723.85012;     0.87824
724.85012;     0.88838
725.85012;     0.90189
726.85012;     0.91338
727.85012;     0.92426
728.85012;     0.93648
729.85012;     0.94861
730.85012;     0.96148
731.85012;     0.97479
732.85012;     0.98801
733.85012;     1.00265
734.85012;     1.01444
735.85012;     1.02922
736.85012;     1.04131
737.85012;     1.05455
738.85012;     1.06821
739.85012;     1.08088
740.85012;     1.09518
741.85012;     1.10992
742.85012;     1.12330
743.85012;     1.13814
744.85012;     1.15499
745.85012;     1.17074
746.85012;     1.18565
747.85012;     1.19739
748.85012;     1.21199
749.85012;     1.22536
750.85012;     1.24158
751.85012;     1.25428
752.85012;     1.26901
753.85012;     1.28394
754.85012;     1.29796
755.85012;     1.31271
756.85012;     1.32806
757.85012;     1.34402
758.85012;     1.35706
759.85012;     1.37271
760.85012;     1.38728
761.85012;     1.40433
762.85012;     1.42134
763.85012;     1.43666
764.85012;     1.45320
765.85012;     1.46887
766.85012;     1.48234
767.85012;     1.49841
768.85012;     1.51439
769.85012;     1.52987
770.85012;     1.54468
771.85012;     1.56062
772.85012;     1.57672
773.85012;     1.59192
774.85012;     1.60798
775.85012;     1.62520
776.85012;     1.64051
777.85012;     1.65593
778.85012;     1.66993
779.85012;     1.68568
780.85012;     1.70099
781.85012;     1.71614
782.85012;     1.72942
783.85012;     1.74622
784.85012;     1.76234
785.85012;     1.77769
786.85012;     1.79395
787.85012;     1.80885
788.85012;     1.82409
789.85012;     1.84012
790.85012;     1.85505
791.85012;     1.87176
792.85012;     1.88783
793.85012;     1.90632
794.85012;     1.92250
795.85012;     1.93734
796.85012;     1.95218
797.85012;     1.96611
