#FILE:                        13WaT18 5 K min air 16.2.07.dsu
#FORMAT:                      NETZSCH4                       
#IDENTITY:                    13 WaT18 5 K min air           
#DECIMAL:                     POINT                          
#SEPARATOR:                   SEMICOLON                      
#MTYPE:                       DSC                            
#INSTRUMENT:                  NETZSCH STA 449C               
#PROJECT:                     vtt                            
#DATE/TIME:                   16.2.2007 14:13:33             
#CORR. FILE:                  correction 5Kmin air 800 C.bsu 
#LABORATORY:                  EO                             
#OPERATOR:                    TL                             
#REMARK:                                                     
#SAMPLE:                      13 WaT18                       
#SAMPLE MASS /mg:             12.341                         
#MATERIAL:                    Empty crucibles                
#REFERENCE:                   al2o3                          
#REFERENCE MASS /mg:          40.312                         
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:    0.000                          
#REFERENCE CRUCIBLE MASS /mg: 0.000                          
#PROTECTIVE GAS:              N2                             
#PURGE GAS 1:                 air                            
#FLOW RATE 1 /(ml/min):       40                             
#PURGE GAS 2:                                                
#FLOW RATE 2:                                                
#DSC RANGE /æm:               5000                           
#TG RANGE /æm:                5000                           
#CORR. CODE:                  020                            
#EXO:                         +1                             
#RANGE:                       20.0/5.00(K/min)/800.0         
#SEGMENT:                     S1/1                           

##Temp./øC;DSC/(mW/mg)
396.94700;     2.32913
397.94700;     2.33700
398.94700;     2.34705
399.94700;     2.35841
400.94700;     2.36839
401.94700;     2.37966
402.94700;     2.39280
403.94700;     2.41034
404.94700;     2.42846
405.94700;     2.44827
406.94700;     2.47189
407.94700;     2.49595
408.94700;     2.52066
409.94700;     2.54828
410.94700;     2.58066
411.94700;     2.61321
412.94700;     2.64916
413.94700;     2.68954
414.94700;     2.73260
415.94700;     2.77986
416.94700;     2.82646
417.94700;     2.87935
418.94700;     2.93791
419.94700;     3.00353
420.94700;     3.07643
421.94700;     3.16154
422.94700;     3.26800
423.94700;     3.34694
424.94700;     3.44724
425.94700;     3.57203
426.94700;     3.71968
427.94700;     3.89895
428.94700;     4.12565
429.94700;     4.41718
430.94700;     4.82422
431.94700;     5.44150
432.94700;     6.43836
433.94700;     9.54529
434.94700;    11.76419
435.94700;    12.93137
436.94700;    13.24965
437.94700;    12.67302
438.94700;    11.65817
439.94700;     5.06392
440.94700;     2.34740
441.94700;     1.93665
442.94700;     1.81941
443.94700;     1.79263
444.94700;     1.80294
445.94700;     1.83531
446.94700;     1.88592
447.94700;     1.84423
448.94700;     1.71004
449.94700;     1.56619
450.94700;     1.44395
451.94700;     1.32941
452.94700;     1.22841
453.94700;     1.11636
454.94700;     0.99375
455.94700;     0.88215
456.94700;     0.77579
457.94700;     0.67302
458.94700;     0.57579
459.94700;     0.48766
460.94700;     0.41008
461.94700;     0.34708
462.94700;     0.29604
463.94700;     0.25591
464.94700;     0.22446
465.94700;     0.20072
466.94700;     0.18191
467.94700;     0.16754
468.94700;     0.15612
469.94700;     0.14804
470.94700;     0.14232
471.94700;     0.13851
472.94700;     0.13494
473.94700;     0.13254
474.94700;     0.13126
475.94700;     0.13066
476.94700;     0.13040
477.94700;     0.13020
478.94700;     0.13016
479.94700;     0.12998
480.94700;     0.13028
481.94700;     0.13031
482.94700;     0.13034
483.94700;     0.13050
484.94700;     0.13067
485.94700;     0.13168
486.94700;     0.13094
487.94700;     0.13160
488.94700;     0.13237
489.94700;     0.13198
490.94700;     0.13296
491.94700;     0.13365
492.94700;     0.13349
493.94700;     0.13466
494.94700;     0.13512
495.94700;     0.13513
496.94700;     0.13549
497.94700;     0.13541
498.94700;     0.13642
499.94700;     0.13675
500.94700;     0.13694
501.94700;     0.13706
502.94700;     0.13699
503.94700;     0.13826
504.94700;     0.13922
505.94700;     0.13964
506.94700;     0.14041
507.94700;     0.14035
508.94700;     0.14165
509.94700;     0.14161
510.94700;     0.14289
511.94700;     0.14381
512.94700;     0.14443
513.94700;     0.14435
514.94700;     0.14506
515.94700;     0.14521
516.94700;     0.14555
517.94700;     0.14608
518.94700;     0.14658
519.94700;     0.14693
520.94700;     0.14666
521.94700;     0.14655
522.94700;     0.14746
523.94700;     0.14877
524.94700;     0.14902
525.94700;     0.14934
526.94700;     0.14957
527.94700;     0.15008
528.94700;     0.15050
529.94700;     0.15138
530.94700;     0.15181
531.94700;     0.15254
532.94700;     0.15308
533.94700;     0.15344
534.94700;     0.15372
535.94700;     0.15470
536.94700;     0.15501
537.94700;     0.15611
538.94700;     0.15662
539.94700;     0.15618
540.94700;     0.15750
541.94700;     0.15718
542.94700;     0.15822
543.94700;     0.15907
544.94700;     0.16024
545.94700;     0.16081
546.94700;     0.16059
547.94700;     0.16199
548.94700;     0.16274
549.94700;     0.16351
550.94700;     0.16431
551.94700;     0.16430
552.94700;     0.16517
553.94700;     0.16686
554.94700;     0.16712
555.94700;     0.16618
556.94700;     0.16633
557.94700;     0.16699
558.94700;     0.16779
559.94700;     0.16817
560.94700;     0.16944
561.94700;     0.16979
562.94700;     0.17136
563.94700;     0.17003
564.94700;     0.17001
565.94700;     0.17082
566.94700;     0.17107
567.94700;     0.17149
568.94700;     0.17121
569.94700;     0.17290
570.94700;     0.17329
571.94700;     0.17377
572.94700;     0.17422
573.94700;     0.17491
574.94700;     0.17547
575.94700;     0.17615
576.94700;     0.17656
577.94700;     0.17658
578.94700;     0.17695
579.94700;     0.17741
580.94700;     0.17698
581.94700;     0.17791
582.94700;     0.17940
583.94700;     0.17939
584.94700;     0.17921
585.94700;     0.17853
586.94700;     0.17915
587.94700;     0.18056
588.94700;     0.18014
589.94700;     0.18049
590.94700;     0.18101
591.94700;     0.18139
592.94700;     0.18224
593.94700;     0.18240
594.94700;     0.18306
595.94700;     0.18372
596.94700;     0.18452
597.94700;     0.18540
598.94700;     0.18507
599.94700;     0.18628
600.94700;     0.18638
601.94700;     0.18705
602.94700;     0.18723
603.94700;     0.18821
604.94700;     0.18727
605.94700;     0.18870
606.94700;     0.18960
607.94700;     0.19040
608.94700;     0.19069
609.94700;     0.19124
610.94700;     0.19123
611.94700;     0.19075
612.94700;     0.19093
613.94700;     0.19138
614.94700;     0.19091
615.94700;     0.19008
616.94700;     0.18997
617.94700;     0.19104
618.94700;     0.19108
619.94700;     0.19080
620.94700;     0.19135
